Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
29.0,0.488,1.49,1.39,0.248
29.3,0.489,1.50,1.40,0.249
29.6,0.489,1.52,1.40,0.249
29.9,0.490,1.54,1.40,0.249
30.3,0.491,1.55,1.40,0.250
30.6,0.492,1.57,1.41,0.250
31.1,0.493,1.59,1.41,0.251
31.5,0.494,1.61,1.41,0.251
31.8,0.494,1.63,1.41,0.251
32.3,0.495,1.66,1.41,0.252
32.7,0.496,1.68,1.42,0.252
33.0,0.496,1.69,1.42,0.252
33.5,0.497,1.72,1.42,0.253
33.9,0.498,1.74,1.42,0.253
34.2,0.499,1.76,1.42,0.253
34.5,0.499,1.77,1.43,0.254
34.9,0.500,1.79,1.43,0.254
35.3,0.501,1.81,1.43,0.254
35.8,0.501,1.83,1.43,0.255
36.1,0.502,1.85,1.43,0.255
36.5,0.503,1.87,1.44,0.256
36.8,0.503,1.89,1.44,0.256
37.1,0.504,1.90,1.44,0.256
37.5,0.505,1.93,1.44,0.257
37.9,0.506,1.94,1.45,0.257
38.4,0.507,1.97,1.45,0.257
38.7,0.508,1.99,1.45,0.258
39.1,0.508,2.01,1.45,0.258
39.4,0.509,2.02,1.45,0.258
39.8,0.510,2.04,1.46,0.259
40.2,0.510,2.06,1.46,0.259
40.5,0.511,2.07,1.46,0.260
40.8,0.512,2.09,1.46,0.260
41.2,0.512,2.11,1.46,0.260
41.5,0.514,2.13,1.47,0.261
41.8,0.514,2.14,1.47,0.261
42.4,0.515,2.17,1.47,0.261
42.8,0.515,2.19,1.47,0.262
43.0,0.516,2.21,1.47,0.262
43.4,0.517,2.23,1.48,0.262
43.8,0.518,2.25,1.48,0.263
44.1,0.518,2.26,1.48,0.263
44.5,0.519,2.28,1.48,0.264
44.9,0.520,2.30,1.49,0.264
45.3,0.521,2.32,1.49,0.264
45.7,0.521,2.34,1.49,0.265
46.1,0.522,2.36,1.49,0.265
46.4,0.523,2.38,1.49,0.265
46.7,0.523,2.39,1.49,0.266
47.0,0.524,2.41,1.50,0.266
47.3,0.525,2.43,1.50,0.266
47.7,0.525,2.45,1.50,0.267
48.1,0.526,2.46,1.50,0.267
48.4,0.527,2.48,1.51,0.268
48.7,0.527,2.50,1.51,0.268
49.1,0.528,2.52,1.51,0.268
49.4,0.529,2.53,1.51,0.269
49.8,0.530,2.55,1.51,0.269
50.2,0.531,2.57,1.52,0.269
50.5,0.531,2.59,1.52,0.270
50.8,0.532,2.61,1.52,0.270
51.2,0.533,2.63,1.52,0.270
51.5,0.534,2.64,1.52,0.271
51.8,0.534,2.66,1.53,0.271
52.4,0.535,2.69,1.53,0.272
52.8,0.536,2.71,1.53,0.272
53.1,0.536,2.72,1.53,0.272
53.4,0.537,2.74,1.53,0.273
53.8,0.538,2.76,1.54,0.273
54.1,0.538,2.78,1.54,0.273
54.5,0.539,2.79,1.54,0.274
54.9,0.540,2.81,1.54,0.274
55.1,0.540,2.83,1.54,0.274
55.5,0.541,2.84,1.55,0.275
55.8,0.542,2.86,1.55,0.275
56.1,0.543,2.88,1.55,0.276
56.5,0.544,2.90,1.55,0.276
56.8,0.545,2.91,1.56,0.276
57.2,0.545,2.93,1.56,0.277
57.6,0.546,2.95,1.56,0.277
57.9,0.547,2.97,1.56,0.277
58.2,0.547,2.98,1.56,0.278
58.6,0.548,3.00,1.57,0.278
59.0,0.549,3.02,1.57,0.278
59.3,0.549,3.04,1.57,0.279
59.6,0.550,3.06,1.57,0.279
60.0,0.551,3.08,1.57,0.280
60.3,0.551,3.09,1.58,0.280
60.6,0.552,3.11,1.58,0.280
61.0,0.553,3.13,1.58,0.281
61.4,0.554,3.15,1.58,0.281
61.7,0.554,3.16,1.58,0.281
62.1,0.555,3.18,1.59,0.282
62.3,0.556,3.20,1.59,0.282
62.5,0.557,3.21,1.59,0.282
62.8,0.558,3.22,1.59,0.283
63.1,0.558,3.23,1.59,0.283
63.4,0.559,3.25,1.60,0.284
63.8,0.560,3.27,1.60,0.284
64.1,0.560,3.29,1.60,0.284
64.4,0.561,3.30,1.60,0.285
64.8,0.562,3.32,1.61,0.285
65.1,0.562,3.34,1.61,0.285
65.5,0.563,3.36,1.61,0.286
65.9,0.564,3.38,1.61,0.286
66.2,0.565,3.39,1.61,0.286
66.5,0.566,3.41,1.62,0.287
66.9,0.566,3.43,1.62,0.287
67.1,0.567,3.44,1.62,0.287
67.4,0.568,3.45,1.62,0.288
67.7,0.569,3.47,1.62,0.288
68.0,0.569,3.49,1.63,0.289
68.4,0.570,3.51,1.63,0.289
68.6,0.571,3.52,1.63,0.289
68.9,0.571,3.53,1.63,0.290
69.3,0.572,3.55,1.63,0.290
69.6,0.573,3.57,1.64,0.290
69.9,0.573,3.59,1.64,0.291
70.3,0.574,3.60,1.64,0.291
70.7,0.575,3.62,1.64,0.291
70.9,0.576,3.63,1.65,0.292
71.1,0.576,3.65,1.65,0.292
71.5,0.577,3.67,1.65,0.293
71.8,0.578,3.68,1.65,0.293
72.0,0.578,3.69,1.65,0.293
72.4,0.579,3.71,1.65,0.294
72.6,0.580,3.73,1.66,0.294
72.9,0.580,3.74,1.66,0.294
73.3,0.581,3.76,1.66,0.295
73.5,0.582,3.77,1.66,0.295
73.8,0.582,3.79,1.66,0.295
74.0,0.584,3.79,1.67,0.296
74.4,0.584,3.81,1.67,0.296
74.7,0.585,3.83,1.67,0.297
74.8,0.586,3.84,1.67,0.297
75.2,0.586,3.86,1.67,0.297
75.5,0.587,3.87,1.68,0.298
75.7,0.587,3.88,1.68,0.298
76.1,0.589,3.90,1.68,0.298
76.3,0.589,3.91,1.68,0.299
76.6,0.590,3.93,1.69,0.299
76.8,0.591,3.94,1.69,0.299
77.2,0.591,3.96,1.69,0.300
77.4,0.592,3.97,1.69,0.300
77.6,0.592,3.98,1.69,0.301
77.9,0.593,3.99,1.70,0.301
78.1,0.594,4.01,1.70,0.301
78.5,0.595,4.03,1.70,0.302
78.7,0.596,4.03,1.70,0.302
79.0,0.596,4.05,1.70,0.302
79.2,0.597,4.06,1.71,0.303
79.6,0.598,4.08,1.71,0.303
79.9,0.598,4.09,1.71,0.303
80.1,0.599,4.11,1.71,0.304
80.5,0.600,4.13,1.71,0.304
80.6,0.600,4.13,1.72,0.305
80.9,0.601,4.15,1.72,0.305
81.2,0.602,4.16,1.72,0.305
81.5,0.603,4.18,1.72,0.306
81.7,0.604,4.19,1.73,0.306
82.0,0.604,4.21,1.73,0.306
82.3,0.605,4.22,1.73,0.307
82.5,0.606,4.23,1.73,0.307
82.8,0.606,4.25,1.73,0.307
83.1,0.607,4.26,1.73,0.308
83.2,0.608,4.27,1.74,0.308
83.6,0.609,4.29,1.74,0.309
83.8,0.610,4.30,1.74,0.309
84.0,0.610,4.31,1.74,0.309
84.3,0.611,4.32,1.75,0.310
84.6,0.611,4.34,1.75,0.310
84.8,0.612,4.35,1.75,0.310
85.2,0.613,4.37,1.75,0.311
85.4,0.614,4.38,1.75,0.311
85.6,0.615,4.39,1.76,0.311
86.0,0.615,4.41,1.76,0.312
86.2,0.616,4.42,1.76,0.312
86.5,0.617,4.44,1.76,0.313
86.7,0.617,4.45,1.76,0.313
87.0,0.618,4.46,1.77,0.313
87.2,0.619,4.47,1.77,0.314
87.6,0.620,4.49,1.77,0.314
87.8,0.621,4.50,1.77,0.314
88.1,0.621,4.52,1.78,0.315
88.3,0.622,4.53,1.78,0.315
88.5,0.623,4.54,1.78,0.315
88.8,0.624,4.55,1.78,0.316
89.0,0.624,4.56,1.78,0.316
89.3,0.625,4.58,1.79,0.316
89.5,0.626,4.59,1.79,0.317
89.7,0.626,4.60,1.79,0.317
89.9,0.627,4.61,1.79,0.318
90.1,0.628,4.62,1.79,0.318
90.4,0.628,4.63,1.79,0.318
90.6,0.630,4.65,1.80,0.319
90.8,0.630,4.66,1.80,0.319
91.1,0.630,4.67,1.80,0.319
91.3,0.631,4.68,1.80,0.320
91.5,0.632,4.69,1.81,0.320
91.8,0.633,4.71,1.81,0.320
92.0,0.634,4.72,1.81,0.321
92.2,0.634,4.73,1.81,0.321
92.5,0.635,4.74,1.81,0.322
92.7,0.636,4.75,1.82,0.322
92.9,0.637,4.77,1.82,0.322
93.2,0.637,4.78,1.82,0.323
93.4,0.638,4.79,1.82,0.323
93.6,0.639,4.80,1.83,0.323
93.9,0.639,4.81,1.83,0.324
94.1,0.640,4.83,1.83,0.324
94.3,0.641,4.84,1.83,0.324
94.5,0.641,4.84,1.83,0.325
94.7,0.642,4.85,1.83,0.325
95.0,0.643,4.87,1.84,0.326
95.1,0.643,4.88,1.84,0.326
95.3,0.644,4.89,1.84,0.326
95.6,0.645,4.90,1.84,0.327
95.7,0.646,4.91,1.84,0.327
96.0,0.647,4.92,1.85,0.327
96.2,0.648,4.93,1.85,0.328
96.3,0.648,4.94,1.85,0.328
96.6,0.649,4.95,1.85,0.328
96.8,0.650,4.96,1.86,0.329
97.0,0.650,4.98,1.86,0.329
97.3,0.651,4.99,1.86,0.330
97.5,0.652,5.00,1.86,0.330
97.7,0.652,5.01,1.86,0.330
97.9,0.653,5.02,1.87,0.331
98.2,0.654,5.03,1.87,0.331
98.4,0.654,5.05,1.87,0.331
98.6,0.655,5.06,1.87,0.332
98.9,0.656,5.07,1.87,0.332
99.1,0.657,5.08,1.88,0.332
99.3,0.657,5.09,1.88,0.333
99.6,0.658,5.11,1.88,0.333
99.8,0.659,5.12,1.88,0.334
100,0.659,5.13,1.88,0.334
100,0.661,5.14,1.89,0.334
100,0.661,5.15,1.89,0.335
101,0.662,5.16,1.89,0.335
101,0.663,5.17,1.89,0.335
101,0.663,5.18,1.89,0.336
101,0.664,5.19,1.90,0.336
102,0.665,5.21,1.90,0.336
102,0.665,5.22,1.90,0.337
102,0.666,5.23,1.90,0.337
102,0.667,5.25,1.91,0.338
103,0.668,5.26,1.91,0.338
103,0.668,5.27,1.91,0.338
103,0.669,5.29,1.91,0.339
103,0.670,5.30,1.91,0.339
104,0.670,5.31,1.91,0.339
104,0.671,5.32,1.92,0.340
104,0.672,5.33,1.92,0.340
104,0.672,5.35,1.92,0.340
105,0.674,5.36,1.92,0.341
105,0.674,5.38,1.93,0.341
105,0.675,5.39,1.93,0.342
105,0.676,5.40,1.93,0.342
106,0.676,5.41,1.93,0.342
106,0.677,5.42,1.93,0.343
106,0.678,5.44,1.94,0.343
106,0.678,5.45,1.94,0.343
106,0.679,5.46,1.94,0.344
107,0.680,5.47,1.94,0.344
107,0.681,5.49,1.94,0.344
107,0.681,5.50,1.95,0.345
108,0.682,5.52,1.95,0.345
108,0.683,5.54,1.95,0.345
108,0.683,5.54,1.95,0.346
108,0.684,5.56,1.95,0.346
109,0.685,5.57,1.96,0.347
109,0.685,5.58,1.96,0.347
109,0.687,5.60,1.96,0.347
110,0.687,5.62,1.96,0.348
110,0.688,5.63,1.97,0.348
110,0.688,5.64,1.97,0.348
110,0.689,5.66,1.97,0.349
111,0.690,5.67,1.97,0.349
111,0.691,5.69,1.97,0.349
111,0.692,5.70,1.98,0.350
111,0.692,5.72,1.98,0.350
112,0.693,5.72,1.98,0.351
112,0.694,5.74,1.98,0.351
112,0.694,5.75,1.98,0.351
112,0.695,5.76,1.99,0.352
113,0.695,5.78,1.99,0.352
113,0.696,5.79,1.99,0.352
113,0.697,5.80,1.99,0.353
114,0.698,5.82,1.99,0.353
114,0.699,5.83,2.00,0.353
114,0.699,5.85,2.00,0.354
114,0.700,5.86,2.00,0.354
115,0.701,5.88,2.00,0.355
115,0.701,5.89,2.00,0.355
115,0.702,5.91,2.01,0.355
115,0.703,5.92,2.01,0.356
116,0.704,5.93,2.01,0.356
116,0.705,5.95,2.01,0.356
116,0.705,5.96,2.01,0.357
116,0.706,5.97,2.02,0.357
117,0.707,5.98,2.02,0.357
117,0.707,6.00,2.02,0.358
117,0.708,6.01,2.02,0.358
118,0.709,6.03,2.03,0.359
118,0.709,6.04,2.03,0.359
118,0.711,6.06,2.03,0.359
118,0.711,6.06,2.03,0.360
119,0.712,6.08,2.03,0.360
119,0.713,6.09,2.04,0.360
119,0.713,6.10,2.04,0.361
119,0.714,6.12,2.04,0.361
120,0.714,6.13,2.04,0.361
120,0.716,6.15,2.04,0.362
120,0.716,6.16,2.05,0.362
120,0.717,6.18,2.05,0.363
121,0.718,6.19,2.05,0.363
121,0.718,6.21,2.05,0.363
121,0.719,6.22,2.05,0.364
121,0.720,6.23,2.06,0.364
122,0.720,6.25,2.06,0.364
122,0.721,6.26,2.06,0.365
122,0.722,6.27,2.06,0.365
123,0.723,6.29,2.06,0.365
123,0.724,6.31,2.07,0.366
123,0.724,6.31,2.07,0.366
123,0.725,6.33,2.07,0.367
124,0.726,6.34,2.07,0.367
124,0.727,6.35,2.08,0.367
124,0.727,6.37,2.08,0.368
125,0.728,6.38,2.08,0.368
125,0.729,6.40,2.08,0.368
125,0.729,6.41,2.08,0.369
125,0.730,6.42,2.09,0.369
125,0.731,6.43,2.09,0.369
126,0.731,6.45,2.09,0.370
126,0.732,6.46,2.09,0.370
126,0.733,6.47,2.09,0.371
126,0.733,6.48,2.10,0.371
127,0.734,6.49,2.10,0.371
127,0.735,6.51,2.10,0.372
127,0.736,6.53,2.10,0.372
128,0.737,6.54,2.11,0.372
128,0.737,6.55,2.11,0.373
128,0.738,6.56,2.11,0.373
128,0.739,6.58,2.11,0.373
129,0.740,6.60,2.11,0.374
129,0.740,6.61,2.11,0.374
129,0.741,6.62,2.12,0.374
129,0.742,6.63,2.12,0.375
130,0.742,6.64,2.12,0.375
130,0.743,6.66,2.12,0.376
130,0.744,6.68,2.13,0.376
130,0.744,6.69,2.13,0.376
131,0.745,6.71,2.13,0.377
131,0.746,6.72,2.13,0.377
131,0.746,6.73,2.13,0.377
132,0.747,6.75,2.14,0.378
132,0.748,6.76,2.14,0.378
132,0.749,6.77,2.14,0.378
132,0.750,6.78,2.14,0.379
133,0.751,6.80,2.14,0.379
133,0.751,6.80,2.15,0.380
133,0.752,6.82,2.15,0.380
133,0.753,6.84,2.15,0.380
134,0.753,6.85,2.15,0.381
134,0.754,6.86,2.15,0.381
134,0.755,6.88,2.16,0.381
134,0.755,6.89,2.16,0.382
135,0.756,6.90,2.16,0.382
135,0.757,6.92,2.16,0.382
135,0.757,6.93,2.16,0.383
135,0.758,6.94,2.17,0.383
136,0.759,6.95,2.17,0.384
136,0.760,6.97,2.17,0.384
136,0.760,6.98,2.17,0.384
136,0.761,6.99,2.17,0.385
137,0.762,7.01,2.18,0.385
137,0.762,7.01,2.18,0.385
137,0.763,7.03,2.18,0.386
137,0.764,7.04,2.18,0.386
138,0.765,7.05,2.18,0.386
138,0.765,7.07,2.19,0.387
138,0.766,7.08,2.19,0.387
138,0.767,7.09,2.19,0.388
139,0.768,7.11,2.19,0.388
139,0.768,7.12,2.20,0.388
139,0.769,7.14,2.20,0.389
139,0.770,7.15,2.20,0.389
140,0.771,7.16,2.20,0.389
140,0.771,7.17,2.20,0.390
140,0.772,7.19,2.21,0.390
140,0.773,7.20,2.21,0.390
141,0.773,7.22,2.21,0.391
141,0.774,7.23,2.21,0.391
141,0.775,7.24,2.21,0.392
141,0.775,7.25,2.22,0.392
142,0.776,7.27,2.22,0.392
142,0.777,7.28,2.22,0.393
142,0.778,7.30,2.22,0.393
142,0.779,7.31,2.23,0.393
143,0.779,7.32,2.23,0.394
143,0.780,7.34,2.23,0.394
143,0.781,7.34,2.23,0.394
144,0.781,7.36,2.23,0.395
144,0.782,7.37,2.23,0.395
144,0.783,7.38,2.24,0.396
144,0.784,7.40,2.24,0.396
144,0.784,7.40,2.24,0.396
145,0.785,7.42,2.24,0.397
145,0.786,7.43,2.25,0.397
145,0.786,7.45,2.25,0.397
145,0.787,7.46,2.25,0.398
146,0.788,7.48,2.25,0.398
146,0.788,7.49,2.25,0.398
146,0.789,7.50,2.25,0.399
147,0.790,7.51,2.26,0.399
147,0.791,7.53,2.26,0.400
147,0.791,7.54,2.26,0.400
147,0.792,7.55,2.26,0.400
147,0.793,7.56,2.27,0.401
148,0.794,7.57,2.27,0.401
148,0.795,7.59,2.27,0.401
148,0.795,7.60,2.27,0.402
148,0.796,7.61,2.27,0.402
149,0.797,7.62,2.28,0.402
149,0.797,7.64,2.28,0.403
149,0.798,7.65,2.28,0.403
149,0.798,7.66,2.28,0.404
150,0.799,7.67,2.28,0.404
150,0.800,7.68,2.29,0.404
150,0.801,7.70,2.29,0.405
150,0.802,7.71,2.29,0.405
151,0.802,7.73,2.29,0.405
151,0.803,7.74,2.29,0.406
151,0.804,7.75,2.30,0.406
151,0.804,7.76,2.30,0.406
152,0.805,7.77,2.30,0.407
152,0.806,7.79,2.30,0.407
152,0.807,7.80,2.31,0.407
152,0.808,7.82,2.31,0.408
153,0.808,7.83,2.31,0.408
153,0.809,7.84,2.31,0.409
153,0.810,7.85,2.31,0.409
153,0.810,7.87,2.32,0.409
154,0.811,7.88,2.32,0.410
154,0.812,7.89,2.32,0.410
154,0.812,7.90,2.32,0.410
154,0.813,7.91,2.32,0.411
155,0.814,7.93,2.33,0.411
155,0.815,7.94,2.33,0.411
155,0.816,7.95,2.33,0.412
155,0.816,7.96,2.33,0.412
156,0.817,7.98,2.33,0.413
156,0.817,7.99,2.33,0.413
156,0.818,8.01,2.34,0.413
156,0.819,8.02,2.34,0.414
157,0.820,8.03,2.34,0.414
157,0.821,8.04,2.35,0.414
157,0.821,8.05,2.35,0.415
157,0.822,8.06,2.35,0.415
157,0.823,8.08,2.35,0.415
158,0.823,8.09,2.35,0.416
158,0.824,8.11,2.35,0.416
158,0.825,8.11,2.36,0.417
159,0.826,8.13,2.36,0.417
159,0.826,8.14,2.36,0.417
159,0.827,8.16,2.36,0.418
159,0.828,8.17,2.37,0.418
160,0.829,8.19,2.37,0.418
160,0.830,8.20,2.37,0.419
160,0.830,8.21,2.37,0.419
160,0.831,8.22,2.37,0.419
161,0.832,8.23,2.38,0.420
161,0.832,8.24,2.38,0.420
161,0.833,8.26,2.38,0.421
161,0.834,8.26,2.38,0.421
161,0.834,8.28,2.38,0.421
162,0.835,8.29,2.39,0.422
162,0.836,8.30,2.39,0.422
162,0.836,8.32,2.39,0.422
162,0.837,8.33,2.39,0.423
163,0.838,8.34,2.40,0.423
163,0.839,8.36,2.40,0.423
163,0.840,8.37,2.40,0.424
163,0.840,8.38,2.40,0.424
164,0.841,8.39,2.40,0.425
164,0.842,8.40,2.41,0.425
164,0.843,8.42,2.41,0.425
164,0.843,8.43,2.41,0.426
165,0.844,8.44,2.41,0.426
165,0.845,8.45,2.41,0.426
165,0.845,8.46,2.41,0.427
165,0.846,8.48,2.42,0.427
166,0.847,8.50,2.42,0.427
166,0.847,8.50,2.42,0.428
166,0.848,8.51,2.42,0.428
166,0.849,8.53,2.43,0.429
166,0.849,8.54,2.43,0.429
167,0.850,8.55,2.43,0.429
167,0.851,8.56,2.43,0.430
167,0.852,8.57,2.43,0.430
167,0.852,8.58,2.43,0.430
168,0.853,8.59,2.44,0.431
168,0.854,8.61,2.44,0.431
168,0.854,8.62,2.44,0.431
168,0.855,8.63,2.44,0.432
169,0.856,8.65,2.45,0.432
169,0.856,8.66,2.45,0.433
169,0.857,8.67,2.45,0.433
169,0.858,8.68,2.45,0.433
170,0.859,8.70,2.45,0.434
170,0.860,8.71,2.46,0.434
170,0.860,8.72,2.46,0.434
170,0.861,8.73,2.46,0.435
171,0.862,8.75,2.46,0.435
171,0.863,8.76,2.46,0.435
171,0.863,8.77,2.47,0.436
171,0.864,8.78,2.47,0.436
171,0.865,8.79,2.47,0.436
172,0.866,8.80,2.47,0.437
172,0.867,8.81,2.48,0.437
172,0.867,8.83,2.48,0.438
172,0.868,8.84,2.48,0.438
173,0.869,8.85,2.48,0.438
173,0.869,8.86,2.48,0.439
173,0.870,8.88,2.49,0.439
173,0.871,8.90,2.49,0.439
174,0.871,8.90,2.49,0.440
174,0.872,8.91,2.49,0.440
174,0.873,8.93,2.49,0.440
174,0.874,8.94,2.50,0.441
175,0.874,8.95,2.50,0.441
175,0.875,8.97,2.50,0.442
175,0.876,8.98,2.50,0.442
175,0.876,8.99,2.50,0.442
176,0.877,9.00,2.51,0.443
176,0.878,9.02,2.51,0.443
176,0.878,9.02,2.51,0.443
176,0.879,9.03,2.51,0.444
177,0.880,9.05,2.51,0.444
177,0.881,9.06,2.52,0.444
177,0.881,9.07,2.52,0.445
177,0.882,9.09,2.52,0.445
177,0.883,9.10,2.52,0.446
178,0.883,9.10,2.52,0.446
178,0.884,9.12,2.53,0.446
178,0.885,9.13,2.53,0.447
178,0.886,9.14,2.53,0.447
178,0.887,9.15,2.53,0.447
179,0.887,9.16,2.53,0.448
179,0.888,9.17,2.54,0.448
179,0.889,9.19,2.54,0.448
179,0.889,9.20,2.54,0.449
180,0.890,9.21,2.54,0.449
180,0.891,9.22,2.55,0.450
180,0.891,9.23,2.55,0.450
180,0.892,9.25,2.55,0.450
180,0.893,9.25,2.55,0.451
181,0.894,9.27,2.55,0.451
181,0.894,9.27,2.55,0.451
181,0.895,9.29,2.56,0.452
181,0.896,9.30,2.56,0.452
182,0.897,9.31,2.56,0.452
182,0.898,9.32,2.56,0.453
182,0.898,9.34,2.57,0.453
182,0.899,9.35,2.57,0.454
183,0.900,9.36,2.57,0.454
183,0.900,9.37,2.57,0.454
183,0.901,9.39,2.57,0.455
183,0.901,9.40,2.58,0.455
184,0.902,9.41,2.58,0.455
184,0.903,9.43,2.58,0.456
184,0.904,9.44,2.58,0.456
184,0.905,9.45,2.58,0.456
184,0.905,9.46,2.59,0.457
185,0.906,9.47,2.59,0.457
185,0.907,9.48,2.59,0.458
185,0.907,9.50,2.59,0.458
185,0.908,9.51,2.59,0.458
186,0.909,9.52,2.60,0.459
186,0.910,9.53,2.60,0.459
186,0.911,9.54,2.60,0.459
186,0.911,9.56,2.60,0.460
186,0.912,9.56,2.61,0.460
187,0.913,9.57,2.61,0.460
187,0.913,9.58,2.61,0.461
187,0.914,9.60,2.61,0.461
187,0.915,9.61,2.61,0.462
188,0.915,9.62,2.62,0.462
188,0.917,9.63,2.62,0.462
188,0.917,9.64,2.62,0.463
188,0.918,9.65,2.62,0.463
188,0.919,9.66,2.62,0.463
189,0.919,9.67,2.63,0.464
189,0.920,9.68,2.63,0.464
189,0.920,9.69,2.63,0.464
189,0.921,9.71,2.63,0.465
189,0.922,9.72,2.63,0.465
190,0.923,9.72,2.64,0.465
190,0.924,9.74,2.64,0.466
190,0.924,9.75,2.64,0.466
190,0.925,9.76,2.64,0.467
191,0.926,9.77,2.65,0.467
191,0.926,9.79,2.65,0.467
191,0.927,9.79,2.65,0.468
191,0.928,9.80,2.65,0.468
191,0.929,9.82,2.65,0.468
192,0.930,9.83,2.66,0.469
192,0.930,9.83,2.66,0.469
192,0.931,9.85,2.66,0.469
192,0.932,9.86,2.66,0.470
192,0.933,9.87,2.66,0.470
193,0.933,9.88,2.67,0.471
193,0.934,9.89,2.67,0.471
193,0.935,9.90,2.67,0.471
193,0.935,9.91,2.67,0.472
194,0.936,9.92,2.67,0.472
194,0.937,9.93,2.68,0.472
194,0.937,9.95,2.68,0.473
194,0.938,9.96,2.68,0.473
194,0.939,9.97,2.68,0.473
195,0.939,9.98,2.68,0.474
195,0.940,9.99,2.69,0.474
195,0.941,10.0,2.69,0.475
195,0.942,10.0,2.69,0.475
196,0.943,10.0,2.69,0.475
196,0.943,10.0,2.70,0.476
196,0.944,10.0,2.70,0.476
196,0.945,10.1,2.70,0.476
196,0.946,10.1,2.70,0.477
197,0.946,10.1,2.70,0.477
197,0.947,10.1,2.71,0.477
197,0.948,10.1,2.71,0.478
197,0.948,10.1,2.71,0.478
197,0.949,10.1,2.71,0.479
197,0.950,10.1,2.71,0.479
198,0.950,10.1,2.72,0.479
198,0.951,10.1,2.72,0.480
198,0.952,10.2,2.72,0.480
198,0.952,10.2,2.72,0.480
198,0.953,10.2,2.72,0.481
199,0.954,10.2,2.73,0.481
199,0.955,10.2,2.73,0.481
199,0.956,10.2,2.73,0.482
199,0.957,10.2,2.73,0.482
199,0.957,10.2,2.73,0.483
200,0.958,10.2,2.74,0.483
200,0.958,10.2,2.74,0.483
200,0.959,10.3,2.74,0.484
200,0.960,10.3,2.74,0.484
200,0.961,10.3,2.75,0.484
201,0.961,10.3,2.75,0.485
201,0.962,10.3,2.75,0.485
201,0.963,10.3,2.75,0.485
201,0.963,10.3,2.75,0.486
201,0.964,10.3,2.75,0.486
202,0.965,10.3,2.76,0.487
202,0.966,10.3,2.76,0.487
202,0.966,10.4,2.76,0.487
202,0.967,10.4,2.76,0.488
202,0.968,10.4,2.77,0.488
203,0.968,10.4,2.77,0.488
203,0.969,10.4,2.77,0.489
203,0.970,10.4,2.77,0.489
203,0.971,10.4,2.77,0.489
203,0.971,10.4,2.77,0.490
204,0.972,10.4,2.78,0.490
204,0.973,10.4,2.78,0.491
204,0.974,10.5,2.78,0.491
204,0.974,10.5,2.78,0.491
204,0.975,10.5,2.79,0.492
205,0.976,10.5,2.79,0.492
205,0.977,10.5,2.79,0.492
205,0.977,10.5,2.79,0.493
205,0.978,10.5,2.79,0.493
205,0.979,10.5,2.80,0.493
206,0.979,10.5,2.80,0.494
206,0.980,10.6,2.80,0.494
206,0.981,10.6,2.80,0.495
206,0.981,10.6,2.80,0.495
206,0.982,10.6,2.81,0.495
207,0.983,10.6,2.81,0.496
207,0.984,10.6,2.81,0.496
207,0.984,10.6,2.81,0.496
207,0.985,10.6,2.81,0.497
207,0.986,10.6,2.82,0.497
208,0.986,10.6,2.82,0.497
208,0.987,10.7,2.82,0.498
208,0.988,10.7,2.82,0.498
208,0.989,10.7,2.83,0.498
208,0.990,10.7,2.83,0.499
209,0.990,10.7,2.83,0.499
209,0.991,10.7,2.83,0.500
209,0.992,10.7,2.83,0.500
209,0.992,10.7,2.83,0.500
209,0.993,10.7,2.84,0.501
210,0.994,10.8,2.84,0.501
210,0.994,10.8,2.84,0.501
210,0.995,10.8,2.84,0.502
210,0.996,10.8,2.85,0.502
210,0.997,10.8,2.85,0.502
211,0.997,10.8,2.85,0.503
211,0.998,10.8,2.85,0.503
211,0.999,10.8,2.85,0.504
211,1.00,10.8,2.86,0.504
211,1.00,10.8,2.86,0.504
211,1.00,10.8,2.86,0.505
212,1.00,10.9,2.86,0.505
212,1.00,10.9,2.86,0.505
212,1.00,10.9,2.87,0.506
212,1.00,10.9,2.87,0.506
213,1.00,10.9,2.87,0.506
213,1.01,10.9,2.87,0.507
213,1.01,10.9,2.87,0.507
213,1.01,10.9,2.88,0.508
213,1.01,10.9,2.88,0.508
213,1.01,10.9,2.88,0.508
214,1.01,11.0,2.88,0.509
214,1.01,11.0,2.88,0.509
214,1.01,11.0,2.89,0.509
214,1.01,11.0,2.89,0.510
214,1.01,11.0,2.89,0.510
215,1.01,11.0,2.89,0.510
215,1.01,11.0,2.90,0.511
215,1.01,11.0,2.90,0.511
215,1.02,11.0,2.90,0.512
215,1.02,11.0,2.90,0.512
216,1.02,11.1,2.90,0.512
216,1.02,11.1,2.91,0.513
216,1.02,11.1,2.91,0.513
216,1.02,11.1,2.91,0.513
216,1.02,11.1,2.91,0.514
217,1.02,11.1,2.91,0.514
217,1.02,11.1,2.92,0.514
217,1.02,11.1,2.92,0.515
217,1.02,11.1,2.92,0.515
217,1.02,11.1,2.92,0.516
217,1.02,11.1,2.92,0.516
218,1.02,11.2,2.93,0.516
218,1.02,11.2,2.93,0.517
218,1.03,11.2,2.93,0.517
218,1.03,11.2,2.93,0.517
218,1.03,11.2,2.93,0.518
218,1.03,11.2,2.94,0.518
219,1.03,11.2,2.94,0.518
219,1.03,11.2,2.94,0.519
219,1.03,11.2,2.94,0.519
219,1.03,11.2,2.95,0.520
